causal	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
causality	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
causation	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
caused	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
causeway	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
caution	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
cautionary	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cautious	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cautiously	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cavalry	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cave	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
caveat	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cavern	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cavernous	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cavity	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cayenne	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cease	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ceaseless	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cede	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
ceiling	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
celebrant	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
celebrated	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
celebrating	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
celebration	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
celebrity	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
celestial	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
celibacy	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cell	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cellar	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cellular	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
celluloid	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cement	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cemented	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cemetery	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
censor	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
censure	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
census	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cent	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
centenary	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
centennial	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
center	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
centimeter	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
central	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
centrality	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
centralization	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
centralize	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
centrally	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
centrifugal	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
centrifuge	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
centurion	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
century	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ceramics	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cereal	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cereals	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cerebral	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ceremonial	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ceremony	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
certainty	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
certificate	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
certify	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cess	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
cessation	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
chaff	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
chafing	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
chagrin	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
chain	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chair	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chairman	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chairperson	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chairwoman	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chaise	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chalet	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chalice	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chalk	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
challenge	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
chamber	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chambers	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chameleon	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
champagne	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
champion	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chance	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chancellor	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chandelier	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chandler	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
change	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
changeable	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
changed	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
changer	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
changing	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
channel	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chant	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chaos	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
chaotic	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
chap	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chapel	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chaplain	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chapman	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chaps	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chapter	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
char	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
character	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
characteristic	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
characterize	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
charade	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
charcoal	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
charge	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chargeable	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
charger	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chariot	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
charitable	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
charity	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
charm	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
charmed	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
charmer	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
charming	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chart	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
charter	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chartered	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chase	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
chasm	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chastisement	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
chastity	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chat	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chateau	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chatter	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chattering	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chatty	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
chauffeur	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cheap	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
cheat	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
check	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
checker	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
checkered	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
checkers	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
checklist	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cheek	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cheeks	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cheep	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cheer	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cheerful	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cheerfulness	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cheering	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cheery	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cheesecake	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
cheetah	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chemise	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chemist	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chemistry	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cheque	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cherish	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cherry	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chess	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chest	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chestnut	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chevron	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chew	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chic	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chicane	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
chicken	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chief	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chiefly	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chieftain	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
child	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
childbirth	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
childhood	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
childish	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
chill	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chilly	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
chime	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chimera	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chimes	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chimney	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
china	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chine	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chinook	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chip	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chipping	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chirp	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chisel	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chit	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chivalry	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chloroform	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
chocolate	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
choice	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
choir	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
choke	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
cholera	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
choose	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
choosing	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chop	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
chopping	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chops	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
choral	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chords	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chore	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
chorus	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chosen	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chowder	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
christening	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chromatic	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chromatography	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chromosome	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chronic	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
chronicle	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chronograph	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chronological	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chuck	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chuckle	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chunk	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chunky	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
church	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
churchyard	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
churn	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chute	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chutney	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ciao	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cider	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cigar	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cigarette	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
cinch	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cinder	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cinema	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cinematographer	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cinematography	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cinnamon	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cipher	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
circle	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
circling	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
circuit	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
circular	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
circulate	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
circulation	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
circumcision	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
circumference	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
circumferential	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
circumscribed	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
circumstance	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
circumstantial	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
circumvention	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
circus	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cirrus	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cistern	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
citadel	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
citation	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
citizen	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
citrine	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
city	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
civic	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
civil	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
civilian	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
civility	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
civilization	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
civilized	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clad	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
claim	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
claimant	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clairvoyant	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clam	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clamor	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
clamp	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clan	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clandestine	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clap	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clarify	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clarinet	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clarion	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clarity	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clash	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
clashing	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
clasp	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
class	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
classic	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
classical	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
classics	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
classification	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
classify	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
classmate	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clatter	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clause	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clauses	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
claw	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
claws	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clay	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clean	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cleaning	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cleanliness	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cleanly	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cleanse	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cleansing	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clearance	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clearing	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clearness	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cleavage	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cleave	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clef	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cleft	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clemency	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clergy	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clergyman	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clerical	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clerk	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clerkship	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clever	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cleverness	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
click	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
client	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clientele	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cliff	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
climate	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
climatology	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
climax	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
climb	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cling	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clip	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clipper	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clipping	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clique	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cloak	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clock	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clockwork	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clog	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cloister	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
close	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
closed	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
closeness	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
closet	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
closure	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clot	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cloth	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clothe	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clothes	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clothesline	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clothing	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cloud	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clouded	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
cloudiness	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
cloudy	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clover	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
cloves	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clown	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
club	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clubhouse	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clubs	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clue	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clump	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
clumsy	1	0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
cluster	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clutch	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clutches	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
clutter	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
coach	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
coagulation	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
coal	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
coalesce	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
coalition	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
coast	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
coastal	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
coaster	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
coat	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
